Unnamed: 0,FILENAME,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,7,7,R,7,2.607596062,3.067834366,3.115054721,1.064852005,1.42767373,0.945837546,1.953152673,1.943142571,0.998441171,1.393620642,0.894166532,0.262946575,0.346705614,1.95923157,2.335892883,0.081882666,0.023467513,0.996365648,-0.503762795,0.863585278,0.021059781
,7,7,R,7,2.610492295,3.057549235,3.121749746,1.090807956,1.451789542,0.946289244,1.946441666,1.943214281,0.997263144,1.383410668,0.890057818,0.266974104,0.344429744,1.919739694,2.319913223,0.102219454,0.028526275,0.994352772,-0.506365695,0.86188569,0.027328367
,7,7,R,7,2.607770968,3.055937757,3.121164329,1.065083702,1.437327495,1.006966365,1.944773646,1.937761389,0.987285171,1.392998028,0.874848819,0.267268975,0.34039626,1.931955471,2.311286788,0.082403878,0.010487664,0.996543832,-0.504309185,0.862906825,0.032619896
,7,7,R,7,2.609809724,3.04594218,3.095800208,1.072186474,1.503088352,0.908526282,1.931216817,1.947283437,0.97845582,1.387405521,0.862031847,0.262743596,0.357942649,1.96490117,2.373824495,0.091888743,0.009921317,0.995719853,-0.497211387,0.866829547,0.037247464
,7,7,R,7,2.616868348,3.056929837,3.117912241,1.059517174,1.503465072,0.951069977,1.946488246,1.935766424,0.980393555,1.440008662,0.882029789,0.273848954,0.343649685,1.963019546,2.368848622,0.018573424,0.020222217,0.999622974,-0.494084221,0.869373398,-0.008406992
,7,7,R,7,2.619329949,3.053604557,3.094712015,1.041411304,1.472518986,0.893661707,1.92721342,1.942382917,0.956962548,1.378059545,0.848188943,0.267275756,0.352485761,1.962024711,2.360417733,0.116037615,0.018384438,0.993074662,-0.505218556,0.861915655,0.043076844
,7,7,R,7,2.608839302,3.052268128,3.095383217,1.072367196,1.511884104,0.935181489,1.941843368,1.938565523,0.98724482,1.427042423,0.869164644,0.258155257,0.33718338,1.974604483,2.358658436,0.034191913,0.043347605,0.998474786,-0.492314285,0.870166115,-0.020918355
,7,7,R,7,2.623911019,3.067322041,3.098523493,1.038622691,1.43954526,0.887614622,1.94591286,1.948968645,0.971700818,1.395090239,0.84602391,0.267517353,0.356943193,1.998375987,2.36878362,0.118001924,0.024018814,0.992722843,-0.499653666,0.865371277,0.038454743
,7,7,R,7,2.618976908,3.067921574,3.094200843,1.06532633,1.41914372,0.897467753,1.923032443,1.94697029,0.99172478,1.376227555,0.844208756,0.268338539,0.358985671,1.992276022,2.366281557,0.050396767,0.054165796,0.997259361,-0.502377494,0.86437954,-0.021560695
,7,7,R,7,2.606846692,3.069714219,3.091628892,1.097144446,1.418945941,0.95687288,1.920971018,1.926595288,1.003239186,1.337733072,0.875691934,0.259632337,0.34710103,1.904707385,2.239090694,0.01519742,0.03072382,0.99941237,-0.497150944,0.867453659,-0.019107306
,7,7,R,7,2.583372941,3.069427271,3.080819611,1.054388218,1.364564423,1.003310216,1.913270095,1.923067731,0.977659572,1.312507339,0.882548663,0.263298835,0.350260195,1.919258037,2.256760166,0.013370712,-0.003917903,0.999902932,-0.496100421,0.868207151,0.010035741
,7,7,R,7,2.62396004,3.082606473,3.072374798,0.969912529,1.247146978,1.000623869,1.918344728,1.905203539,0.900327616,1.168345018,0.826945005,0.253340789,0.339922019,1.822456038,2.098331,0.031169754,-0.004826745,0.999502451,-0.499377945,0.866158973,0.019756046
,7,7,R,7,2.5994783,3.092275678,3.074323294,1.016710303,1.377773065,0.895109967,1.918864973,1.907951873,0.932720681,1.318562381,0.847957215,0.260491622,0.344204433,1.804517585,2.202433179,0.026566295,0.016986661,0.999502719,-0.479831784,0.877357855,-0.002157101
,7,7,R,7,2.60749484,3.089016076,3.039016136,1.072252441,1.379610051,0.918818573,1.896958083,1.918917991,0.979825127,1.268760766,0.843775399,0.277746477,0.361389956,1.827411627,2.147932011,-0.084680891,0.001504242,0.996406987,-0.487628608,0.872003487,-0.042758159
,7,7,R,7,2.597797046,3.090615039,3.016673981,1.060021353,1.485486982,0.952509097,1.892919321,1.892642836,0.974913273,1.362635745,0.8591322,0.283090804,0.369332039,1.836329144,2.191927969,-0.113450469,-0.00054313,0.993543505,-0.480799925,0.87513974,-0.054423045
,7,7,R,7,2.595074028,3.08393381,3.030582005,1.058034336,1.424422229,0.992264051,1.888878626,1.868125904,0.970483063,1.329614296,0.870907116,0.285557521,0.364103499,1.839445031,2.202935984,-0.076394314,0.021406482,0.996847868,-0.486126752,0.872093327,-0.055982233
,7,7,R,7,2.588746046,3.077474269,3.038630192,1.049809231,1.434277708,1.008663447,1.885927832,1.882491928,0.970990116,1.350314936,0.860139693,0.276342951,0.349235653,1.8672512,2.217928749,-0.034287867,0.004660317,0.999401132,-0.485342754,0.874078252,-0.020727263
,7,7,R,7,2.584932609,3.089094274,3.09489749,1.045834008,1.414372246,1.006406739,1.891687441,1.903376569,0.965585696,1.336115941,0.868610105,0.265660133,0.318213003,1.876751244,2.208098099,-0.032951268,0.023380778,0.999183443,-0.473413913,0.880095653,-0.036206474
,7,7,R,7,2.612106596,3.084929455,3.065037138,1.131615221,1.507615277,1.001949226,1.888207965,1.911523379,1.034370453,1.391891444,0.850714709,0.253556933,0.343569952,1.91052198,2.261043285,-0.010940578,0.018916458,0.999761207,-0.46748249,0.883732581,-0.021836833
,7,7,R,7,2.605336873,3.089741739,3.056060703,1.058618316,1.461267243,0.994588041,1.884274206,1.907160166,0.95886803,1.366123081,0.847188801,0.257197223,0.316984417,1.788972415,2.179367611,-0.034279692,0.007153057,0.99938668,-0.459028323,0.888146669,-0.022101869
,7,7,R,7,2.57612536,3.075227145,3.118295566,1.050148432,1.496903382,0.993266216,1.911996087,1.922835025,0.966727702,1.438486299,0.905821056,0.245291631,0.303368076,1.88110368,2.310575255,-0.070042799,0.016010279,0.997415499,-0.455440242,0.889063975,-0.046254015
,7,7,R,7,2.58712992,3.073309868,3.084233327,1.03627753,1.487388393,0.981672553,1.91550843,1.919223799,0.955335108,1.436422368,0.894907735,0.250322995,0.314824124,1.866866492,2.289921413,0.000799426,0.034563834,0.999402172,-0.470387785,0.881945459,-0.030125386
,7,7,R,7,2.586990922,3.072926885,3.050283598,1.002032244,1.483529196,1.017938785,1.914802013,1.90950781,0.926503867,1.447546565,0.895530228,0.252225218,0.319630454,1.829190706,2.286561752,-0.068923583,0.017421014,0.997469823,-0.479532567,0.876186228,-0.048437711
,7,7,R,7,2.562019461,3.070181481,3.094307919,0.974605256,1.46826295,0.962472072,1.927629597,1.929663586,0.923230577,1.470447222,0.951286961,0.230159587,0.297372632,1.912922992,2.354403278,-0.068514908,0.025862214,0.997314822,-0.480474515,0.875237803,-0.055704831
,7,7,R,7,2.579300127,3.086593888,3.087333382,0.958787791,1.417806197,0.979024857,1.938948979,1.94136071,0.912416476,1.442792222,0.931463491,0.229630279,0.291957675,1.916151836,2.359685899,-0.03417997,0.038107257,0.998688924,-0.481346165,0.875111002,-0.049865855
,7,7,R,7,2.58462884,3.084223224,3.067417432,1.014963152,1.471648224,0.918574334,1.945447483,1.925339888,0.946959928,1.426935147,0.96260578,0.241116335,0.307950427,1.867260426,2.27538411,-0.008760498,0.07790093,0.996922614,-0.476030938,0.876421086,-0.072667913
,7,7,R,7,2.577738607,3.084063352,3.055668498,1.045181041,1.483599125,0.868988017,1.947314639,1.916146791,0.973485436,1.408495935,0.983802851,0.256466964,0.321763676,1.867879901,2.241003036,-0.00890629,0.079906029,0.996762612,-0.488503098,0.869413343,-0.074061885
,7,7,R,7,2.569972494,3.080743249,3.055597709,1.063854324,1.518581408,0.883732358,1.950956194,1.917570868,0.996829026,1.451654403,0.990922404,0.240698171,0.313984408,1.884243752,2.248414472,-0.056131358,0.075769905,0.995544169,-0.505620132,0.857643925,-0.093782623
,7,7,R,7,2.566291583,3.077070455,3.068808951,1.107209579,1.589653403,0.852700672,1.951049046,1.906454429,1.024944016,1.466166977,1.001858336,0.249988093,0.321286517,1.894899653,2.239727079,-0.069747888,0.091087525,0.99339735,-0.50687048,0.85445942,-0.113936019
,7,7,R,7,2.58290554,3.083250735,3.032304668,1.119717975,1.576235043,0.851462001,1.939446737,1.884251992,1.023755302,1.437178266,0.992370654,0.258064797,0.335268467,1.841818451,2.175713529,-0.109616204,0.070853596,0.991445438,-0.533589868,0.837352866,-0.118836149
,7,7,R,7,2.576964553,3.092399988,3.014108431,1.104580349,1.567159513,0.892423831,1.933684036,1.886959665,1.015436253,1.436001766,1.007542199,0.270905413,0.345733817,1.812444038,2.161289017,-0.156022062,0.054745122,0.986235311,-0.541722076,0.830163069,-0.131781911
,7,7,R,7,2.570385876,3.07860335,3.028787267,1.094004864,1.526639072,0.889177604,1.92995345,1.90252756,1.007717092,1.403049911,1.002148017,0.269726768,0.336913588,1.832255713,2.173328929,-0.121888856,0.072606747,0.989884522,-0.558619904,0.819349034,-0.128883527
,7,7,R,7,2.547850438,3.078387622,3.034356828,1.104253209,1.538278239,0.898773592,1.931938221,1.90364349,1.029672963,1.421238889,1.030010573,0.273562576,0.34071651,1.859020954,2.18599289,-0.122103231,0.054903719,0.99099767,-0.562316583,0.818934795,-0.114655403
,7,7,R,7,2.563677816,3.06384852,3.024571887,1.084221741,1.513049064,0.905904246,1.94255034,1.900058693,1.005580569,1.402519505,1.017032553,0.278557709,0.34797613,1.833183188,2.176295481,-0.11721196,0.058911905,0.99135803,-0.56205099,0.819051108,-0.115125874
,7,7,R,7,2.566994468,3.0768782,3.036007329,1.07798371,1.497703582,0.927735881,1.940801247,1.912804712,1.006966908,1.415299825,1.011878017,0.264799926,0.342950291,1.868836348,2.233848761,-0.089116692,0.080555469,0.992758295,-0.555267831,0.823448645,-0.116661754
,7,7,R,7,2.581760067,3.073862771,3.043714089,1.06946594,1.495935996,0.898797497,1.947403078,1.909140151,0.986077094,1.396064135,0.983838857,0.283343333,0.370617336,1.892176905,2.265799498,-0.060303851,0.082742486,0.994744755,-0.546998286,0.830863087,-0.10227124
,7,7,R,7,2.591769217,3.081484917,3.066379022,1.058176344,1.482174304,0.904227018,1.949737324,1.911307765,0.983311122,1.396560508,0.963934056,0.28283878,0.350316836,1.88412888,2.238731674,-0.083013434,0.11819933,0.989513865,-0.53234796,0.834136258,-0.144299523
,7,7,R,7,2.609912504,3.079713989,3.049338958,0.99854075,1.40004791,0.973900561,1.941836074,1.913530952,0.930493139,1.351289049,0.914951054,0.278469626,0.355231487,1.872200762,2.250798383,-0.08865785,0.10651144,0.990350998,-0.521445159,0.842173276,-0.137255675
,7,7,R,7,2.609313971,3.075437137,3.043698384,1.007056407,1.401280256,0.987762042,1.944875858,1.911476042,0.939476439,1.370268231,0.906517585,0.270246994,0.349509541,1.881071862,2.276476976,-0.083158984,0.104523371,0.99103958,-0.49540842,0.858553832,-0.132120456
,7,7,R,7,2.583336303,3.074010514,3.080631365,0.993259379,1.385903659,0.990534514,1.956119031,1.938944282,0.932482578,1.37850284,0.941909304,0.254632773,0.324074809,1.864280956,2.267432462,-0.063358848,0.110452292,0.991859843,-0.464922704,0.876156457,-0.127266425
,7,7,R,7,2.611670901,3.080595222,3.045300772,0.996760333,1.344245326,1.073001772,1.936641041,1.912914038,0.925224073,1.325088899,0.894824211,0.273735983,0.352759896,1.847883976,2.247047228,0.017759111,0.12605064,0.991864835,-0.450868391,0.886442682,-0.104580425
,7,7,R,7,2.607026787,3.0807436,3.060623654,1.021628854,1.409562417,1.075839038,1.943526573,1.921660344,0.951059253,1.38927975,0.89811392,0.263371077,0.344080921,1.864503562,2.258489385,0.034465514,0.12761831,0.991224342,-0.428198917,0.898052547,-0.100733859
,7,7,R,7,2.602312187,3.082494778,3.059748168,1.017503026,1.400011383,1.037646853,1.94416095,1.922181714,0.950603003,1.386518157,0.887588358,0.267308281,0.343686979,1.881257122,2.280656237,0.076667512,0.123275415,0.989406521,-0.413081656,0.907083805,-0.081009361
,7,7,R,7,2.73490949,3.056092881,3.081468264,0.917891422,1.518828934,1.077442318,2.147551174,2.206074793,0.887557802,1.740208363,0.807493241,0.267359838,0.311393128,1.754582482,2.257916299,0.049576644,0.119342079,0.991614655,-0.39720312,0.913301242,-0.090058443
,7,7,R,7,2.592514896,3.073599156,3.064308361,0.994212146,1.395771973,1.061659604,1.932930715,1.918872512,0.934111685,1.395258204,0.882063533,0.254225996,0.333595234,1.896522702,2.301094131,0.134780469,0.091160105,0.986673229,-0.442678893,0.89640164,-0.022349445
,7,7,R,7,2.586171827,3.071072473,3.095603933,1.040375005,1.44952607,1.055128674,1.941460569,1.920104329,0.979933974,1.450290364,0.883926821,0.248238674,0.319421954,1.914816835,2.30384821,0.078921699,0.115615162,0.990153776,-0.369071271,0.926061817,-0.078714092
,7,7,R,7,2.589475719,3.068778899,3.09234974,0.992638556,1.354767763,1.031403299,1.934123349,1.923843261,0.942033195,1.386966929,0.873895355,0.252628639,0.316485678,1.907320888,2.302032508,0.099933945,0.091613438,0.990767473,-0.356060511,0.933104516,-0.050367399
,7,7,R,7,2.609915902,3.072847863,3.062932356,1.003421003,1.32880672,1.090539524,1.924221513,1.890325124,0.93569018,1.325184298,0.833321889,0.240699403,0.333741341,1.86200183,2.271413873,0.112325681,0.108490808,0.98773108,-0.340108019,0.938180647,-0.064370872
,7,7,R,7,2.600508158,3.080532627,3.1075908,0.974554648,1.257147225,1.109733349,1.939676667,1.921917219,0.913245506,1.284399675,0.837690834,0.236079326,0.300310962,1.823642359,2.22115927,0.109771867,0.095797489,0.98932956,-0.310980808,0.948683907,-0.057356613
,7,7,R,7,2.593988912,3.071109807,3.088720763,0.96119192,1.243159719,1.089721591,1.937021263,1.897486552,0.90375404,1.281382244,0.846438886,0.240777667,0.322415829,1.85479912,2.270902549,0.132759004,0.071748238,0.988548045,-0.308898842,0.95069676,-0.027516836
,7,7,R,7,2.757468275,3.059221501,3.044160988,0.75939883,1.323696121,1.116359317,2.19912472,2.253839458,0.726588349,1.650613852,0.73161173,0.203422936,0.287044052,1.696092278,2.323320641,0.159575599,0.087948205,0.983260261,-0.299762933,0.953310627,-0.03662012
,7,7,R,7,2.621577253,3.061513958,3.073976745,0.956342717,1.227132135,1.111669465,1.945396421,1.897996316,0.892663859,1.243049772,0.799910618,0.246618855,0.334951662,1.806200608,2.208664818,0.173502639,0.086026712,0.981068927,-0.330658702,0.943438799,-0.024249857
,7,7,R,7,2.61337353,3.074627807,3.081389445,0.953356741,1.251203873,1.12611977,1.947572413,1.912897036,0.899105512,1.28819601,0.808985616,0.220988443,0.319036288,1.832949666,2.244201846,0.122054432,0.067337889,0.990236499,-0.290968098,0.956288113,-0.029165231
,7,7,R,7,2.612745576,3.066998376,3.109163237,0.980204341,1.287959419,1.124819658,1.957448679,1.924954938,0.922572013,1.31144433,0.804433971,0.222230941,0.318233683,1.851207596,2.243896867,0.139134755,0.070566932,0.987755956,-0.279950651,0.95957265,-0.029119776
,7,7,R,7,2.605266424,3.084833808,3.087397256,0.921763062,1.178037006,1.120895223,1.95211759,1.92489044,0.856505644,1.200832707,0.810912026,0.215074488,0.300713625,1.753087074,2.174474043,0.157357439,0.056316025,0.985934654,-0.273797882,0.961721639,-0.01123422
,7,7,R,7,2.741814668,3.087379806,3.079287229,0.868510358,1.411449362,1.157888669,2.178803336,2.278450619,0.809629463,1.642314969,0.779943613,0.249971623,0.338873474,1.745878629,2.318446561,0.14674675,0.07147098,0.986588714,-0.270082633,0.962383741,-0.029544997
,7,7,R,7,2.591257848,3.083140518,3.104768652,0.918926709,1.152242646,1.110659855,1.961605384,1.933910322,0.861224108,1.182728805,0.822085438,0.219360831,0.298617152,1.779929645,2.180996583,0.199843402,0.179751786,0.96319879,-0.32688842,0.938940213,-0.107402218
,7,7,R,7,2.615898239,3.088048474,3.097138227,0.888533372,1.136661044,1.112656243,1.95629691,1.921310536,0.827754627,1.158915444,0.809040019,0.220816561,0.301306273,1.757054422,2.160009993,0.163399984,0.053222296,0.985123257,-0.272862816,0.962029514,-0.006715545
,7,7,R,7,2.590389981,3.111247927,3.097638751,0.862781113,0.963733768,1.070591238,1.953163464,1.93112293,0.803373197,0.908382193,0.824785874,0.206389857,0.29843014,1.736388199,1.944534045,0.193061069,0.063587238,0.979124143,-0.273612634,0.961802303,-0.008512102
,7,7,R,7,2.614815016,3.097835378,3.111030678,0.870180329,1.073184387,1.050208259,1.961678793,1.911795987,0.803128947,0.999948243,0.81745755,0.211109863,0.291065685,1.704824329,1.959638983,0.165077464,0.094365013,0.981755914,-0.266032034,0.962777891,-0.047808884
,7,7,R,7,2.643525719,3.102816708,3.097065171,0.963548197,1.202790365,1.036397187,1.970590464,1.909354839,0.863430591,1.074227863,0.790493527,0.213991141,0.299276777,1.610099291,1.85282988,0.119620325,0.090865402,0.988652849,-0.271483289,0.960843798,-0.055461873
,7,7,R,7,2.632723196,3.070107211,3.085905911,0.921849806,1.204752882,1.052693106,1.98921695,1.924399717,0.846832879,1.115403536,0.834017723,0.206525347,0.272651925,1.697841643,1.943822345,0.043615502,0.089695432,0.995013777,-0.273189384,0.95907258,-0.074480514
,7,7,R,7,2.635481162,3.049743865,3.066673122,0.898866265,1.203213348,1.100887388,1.98230843,1.916007466,0.822553191,1.108414698,0.848957479,0.219676512,0.301982096,1.754358789,2.00521733,0.203991114,0.120554937,0.971521555,-0.270459263,0.96070547,-0.062424247
,7,7,R,7,2.695784834,3.049756562,3.071463622,0.957057329,1.415427855,1.130060713,1.994933627,1.967648014,0.877604667,1.319086066,0.766717461,0.198569984,0.27355341,1.74751334,2.095509204,0.326359914,0.100942117,0.939840356,-0.282039179,0.959389314,-0.005103533
,7,7,R,7,2.669426917,3.025199871,3.073521112,0.961863402,1.428906779,1.108100686,2.013925191,1.986927293,0.866621844,1.326703758,0.823270276,0.201402327,0.29392078,1.732097423,2.145459416,0.279379129,0.106843883,0.95421784,-0.274281602,0.961261055,-0.027327416
,7,7,R,7,2.641568979,3.029266764,3.063575184,0.958511517,1.400806804,1.06642656,2.037015951,2.025516655,0.868761755,1.313135124,0.856345042,0.220843137,0.294185916,1.765389506,2.172785876,0.40616215,0.095374761,0.908810191,-0.276877732,0.960631576,0.022928053
,7,7,R,7,2.675151257,3.003952496,3.039318563,0.899336407,1.264696095,1.108847779,2.040589938,1.991567897,0.816814012,1.200121666,0.808511502,0.239212474,0.316255876,1.765749835,2.161891934,0.396759371,0.13089224,0.908542362,-0.285593184,0.958258144,-0.013336508
,7,7,R,7,2.6949449,3.036469341,3.045615412,0.940009871,1.230428331,1.117515128,2.047228073,2.048357892,0.861209489,1.176803482,0.786311812,0.263757472,0.340375137,1.800788509,2.143173027,0.474654556,0.09828342,0.874667606,-0.294957981,0.954046886,0.052861406
,7,7,R,7,3.01009823,3.059502212,3.01338919,1.014766833,1.361075861,1.267254305,2.044654674,2.055025444,1.001715018,1.422490027,0.51253649,0.289761743,0.342689407,1.990338761,2.288262394,0.509158742,0.127772676,0.851135429,-0.311374008,0.94927929,0.043761359
,7,7,R,7,2.735698092,3.0874251,3.081330633,0.901850141,1.200862347,1.186445818,2.022483377,2.005447379,0.86266695,1.245641388,0.71366336,0.262015062,0.346452878,1.96918669,2.378007573,0.448514145,0.060108986,0.891752192,-0.332432757,0.937373564,0.10401569
,7,7,R,7,2.767510458,3.119903543,3.112899738,0.945391455,1.26780688,1.238267413,2.019836335,1.965258923,0.902546636,1.276997145,0.693758171,0.258810036,0.37482354,1.960923963,2.390368429,0.51276473,0.069188896,0.855736658,-0.313654569,0.942943732,0.111704652
,7,7,R,7,2.780676183,3.11463291,3.099277246,1.002390194,1.229025411,1.264666898,2.006729461,1.932360286,1.010186432,1.286786865,0.668112339,0.258418284,0.378923654,2.110730323,2.446824678,0.616010007,0.084356556,0.783208556,-0.300429109,0.944260359,0.134590952
,7,7,R,7,2.854710473,3.084443544,3.095929945,1.005344262,1.535767553,1.337859272,2.139912257,2.10867447,1.025290752,1.701391758,0.59787021,0.267266446,0.374318918,1.888282527,2.270905913,0.591473827,0.080826564,0.802262911,-0.291825108,0.948971874,0.119542829
,7,7,R,7,2.726915101,3.077510148,3.104828729,1.007736745,1.301477851,1.233328396,1.976012212,1.932513706,1.004866267,1.334103561,0.731815223,0.254253198,0.351970333,2.072336858,2.46223231,0.299732111,0.160474739,0.940429965,-0.293521395,0.953448516,-0.069145621
,7,7,R,7,2.711757026,3.074116451,3.113411098,0.941334737,1.276365143,1.204842189,1.988197873,1.91898005,0.932067133,1.355809609,0.745531813,0.27021264,0.357391914,1.990804361,2.465646286,0.627945692,0.065205544,0.775520758,-0.276241104,0.950273274,0.143776069
,7,7,R,7,2.899298627,3.065205427,3.047476114,0.988424634,1.424536437,1.338731271,2.096935776,2.055708642,0.9886595,1.579455459,0.5848861,0.251725157,0.373272911,1.823045475,2.250717899,0.645147169,0.062648978,0.761485545,-0.27179532,0.95026082,0.152091019
,7,7,R,7,2.707906652,3.049552474,3.100157683,0.999122376,1.332597185,1.214488351,1.991201493,1.943243938,0.986510003,1.386380122,0.721960519,0.292144008,0.408885606,2.086984459,2.464689514,0.4379304,0.187182709,0.879306317,-0.255985884,0.963558687,-0.07762656
,7,7,R,7,2.737668819,3.077872822,3.091755694,1.076911429,1.423674763,1.255368684,2.01405435,1.957009046,1.060766943,1.43720132,0.7136651,0.292641975,0.415119756,2.040655386,2.386319176,0.671925082,0.081809346,0.736086894,-0.269641074,0.952692172,0.140254469
,7,7,R,7,2.853205492,3.070691493,3.083702293,1.032275056,1.577716844,1.345061004,2.181202211,2.096986216,1.086738704,1.792409804,0.597894472,0.289853209,0.387164507,1.983782893,2.358857447,0.683659353,0.10144417,0.722716383,-0.262636222,0.958142429,0.113953064
,7,7,R,7,2.698393919,3.0540073,3.049579749,1.132577975,1.441175164,1.237444624,2.006464338,1.975386184,1.101350779,1.445099994,0.742681519,0.279753874,0.408971949,2.070481493,2.418340056,0.357948244,0.209755939,0.90987664,-0.254473866,0.959470246,-0.121078072
,7,7,R,7,2.662868903,3.075528708,3.074246825,1.16915457,1.581324602,1.269720941,2.002878904,1.995371152,1.150318727,1.550136808,0.759996376,0.275700982,0.411566092,2.065049607,2.399418708,0.640952438,0.098486769,0.761236053,-0.249371535,0.964655914,0.085163398
,7,7,R,7,2.643219429,3.079300044,3.060627395,1.153539907,1.519083452,1.214813098,1.996474725,2.004293359,1.144503456,1.5090973,0.777255125,0.266135574,0.397290567,2.083589859,2.393157929,0.634512406,0.095801133,0.766952508,-0.240744878,0.967422506,0.078330065
,7,7,R,7,2.626984783,3.085936429,3.05604084,1.164831088,1.577806274,1.173842501,1.993731521,2.002728981,1.138068761,1.540725729,0.803347547,0.265534152,0.387800433,2.044375021,2.372544618,0.619514772,0.090089236,0.779798292,-0.22053684,0.973357707,0.062755687
,7,7,R,7,2.718019189,3.044166524,3.028405822,0.975820699,1.519544595,1.187161814,2.21442274,2.15363413,0.971075454,1.69768573,0.738249575,0.290820939,0.416099339,1.983641028,2.377624071,0.591305962,0.086501649,0.80179469,-0.2030973,0.978158127,0.044251171
,7,7,R,7,2.664468906,3.076771787,3.060869892,1.151330365,1.568221125,1.200872259,2.00603838,2.000104601,1.134754803,1.56189122,0.772194273,0.275385781,0.396884166,2.058271126,2.371674085,0.403189984,0.317959855,0.85810219,-0.213169577,0.944534641,-0.249826025
,7,7,R,7,2.618780464,3.068814324,3.045931467,1.116319365,1.562034121,1.114328374,2.007983257,2.006782021,1.092265441,1.512833564,0.831877511,0.279867319,0.389415876,2.058188755,2.392226199,0.591367055,0.080482719,0.802376183,-0.196487839,0.979399397,0.046576293
,7,7,R,7,2.599396745,3.089705557,3.04653016,1.110530617,1.510438767,1.076268689,2.003605974,2.019874122,1.05833674,1.45449259,0.842295309,0.270747321,0.376239934,2.011167754,2.366078248,0.594883301,0.080548212,0.799766118,-0.182486511,0.982520061,0.036783184
,7,7,R,7,2.629078767,3.095163317,3.064416183,1.126629516,1.544051929,1.128115873,1.982776486,2.021178093,1.075682012,1.504063271,0.815225,0.27509088,0.380551944,1.999579322,2.366364875,0.562186509,0.070473941,0.824002277,-0.171788675,0.984581038,0.032997445
,7,7,R,7,2.629247573,3.085549603,3.037581226,1.131397095,1.538053551,1.062684114,1.977990502,2.023977605,1.094738394,1.496983356,0.817345424,0.26793112,0.371452247,2.035382903,2.394491385,0.544888867,0.066553296,0.835862896,-0.167558585,0.985381784,0.030771078
,7,7,R,7,2.674254138,3.028503299,3.01906405,0.872945007,1.472693415,1.068130541,2.189866551,2.155273883,0.876205561,1.651793191,0.773033986,0.245093735,0.376068977,1.908174519,2.316887792,0.520247841,0.07655684,0.850577001,-0.154370558,0.987997747,0.005493876
,7,7,R,7,2.623512603,3.098667435,3.065201341,1.066383482,1.493218778,1.06722573,1.990009715,2.024570134,1.020692097,1.452431732,0.818679246,0.268197737,0.37697364,1.99583305,2.375295336,0.249965916,0.324082287,0.912407646,-0.144917627,0.944229973,-0.295683342
